Age,Height,Weight,Gender,Body_Part,Exercise Name
59,180,80,0,Neck,Neck Rotation
61,181,86,0,Neck,CHIN TUCK - SUPIN
63,182,90,0,Neck,Neck Rotation
65,183,90,0,Neck,CHIN TUCK - SUPIN
50,184,90,0,Neck,CHIN TUCK - SUPIN
51,185,91,0,Neck,Neck Rotation
53,186,92,0,Neck,CHIN TUCK - SUPIN
55,174,83,0,Neck,Neck Rotation
57,175,82,0,Neck,CHIN TUCK - SUPIN
59,176,77,0,Neck,Neck Rotation
61,177,79,0,Neck,CHIN TUCK - SUPIN
63,178,84,0,Neck,Neck Rotation
65,179,79,0,Neck,CHIN TUCK - SUPIN
50,180,80,0,Neck,CHIN TUCK - SUPIN
51,181,81,0,Neck,Neck Rotation
53,182,82,0,Neck,CHIN TUCK - SUPIN
55,183,83,0,Neck,Neck Rotation
57,184,84,0,Neck,CHIN TUCK - SUPIN
59,185,85,0,Neck,Neck Rotation
61,186,86,0,Neck,CHIN TUCK - SUPIN
63,173,80,0,Neck,CHIN TUCK - SUPIN
65,172,77,0,Neck,Neck Rotation
61,171,77,0,Neck,CHIN TUCK - SUPIN
60,179,79,0,Quadriceps,Dumbbell front squat
61,154,60,1,Lower Back,Child's Pose
62,177,76,0,Shoulders,Alternating Deltoid Raise
63,173,75,1,Neck,Neck Rotation
64,180,80,0,Quadriceps,Lunges
65,175,78,0,Lower Back,Knee To Chest Stretch
44,160,66,1,Shoulders,Power Partials
44,167,64,1,Shoulders,Power Partials
43,160,68,1,Shoulders,Cuban Press
43,169,69,1,Shoulders,Cuban Press
43,160,64,1,Shoulders,Cuban Press
44,160,64,1,Shoulders,Cuban Press
41,160,68,1,Shoulders,Dumbbell Scaption
43,169,69,1,Shoulders,Dumbbell Scaption
43,167,64,1,Shoulders,Dumbbell Scaption
30,180,80,0,Shoulders,Alternating Dumbbell Front Raise
60,179,79,0,Quadriceps,Prone Straight Leg Raises
35,160,71,1,Quadriceps,Prone Straight Leg Raises
28,172,67,1,Lower Back,Child's Pose
16,156,70,1,Quadriceps,Hamstring Curl
17,158,72,1,Quadriceps,Lunges
39,181,90,0,Shoulders,Dumbbell Scaption
50,172,73,0,Shoulders,Overhead Dumbbell Front Raise
51,170,70,1,Neck,Neck Rotation
52,180,80,0,Quadriceps,Hamstring Curl
17,168,73,0,Quadriceps,Prone Straight Leg Raises
15,166,64,0,Quadriceps,Dumbbell front squat
20,157,65,1,Shoulders,Alternating Deltoid Raise
21,188,102,0,Shoulders,Alternating Dumbbell Front Raise
42,180,92,0,Quadriceps,Prone Straight Leg Raises
30,168,62,1,Lower Back,Child's Pose
36,179,78,0,Shoulders,Dumbbell External Shoulder Rotation
28,171,64,1,Neck,Neck Rotation
39,166,81,1,Quadriceps,Dumbbell front squat
32,175,71,1,Lower Back,Knee To Chest Stretch
37,175,70,0,Shoulders,Cuban Press
26,168,63,1,Neck,CHIN TUCK - SUPIN
41,178,72,0,Quadriceps,Prone Straight Leg Raises
29,171,66,0,Lower Back,Knee To Chest Stretch
44,179,74,0,Shoulders,Arom Side lying Abduction
30,170,65,1,Neck,CHIN TUCK - SUPIN
35,177,71,0,Quadriceps,Prone Straight Leg Raises
28,169,67,1,Lower Back,Knee To Chest Stretch
43,180,73,0,Shoulders,Dumbbell External Shoulder Rotation
32,170,66,1,Neck,CHIN TUCK - SUPIN
37,175,70,0,Quadriceps,Prone Straight Leg Raises
26,168,63,1,Lower Back,Child's Pose
29,176,78,0,Shoulders,Side Lateral Raise
32,173,75,0,Shoulders,Side Lateral Raise
26,174,75,0,Shoulders,Overhead Dumbbell Front Raise
26,176,78,0,Shoulders,Overhead Dumbbell Front Raise
28,173,75,0,Shoulders,Overhead Dumbbell Front Raise
32,174,75,0,Shoulders,Side Lateral Raise
29,176,75,0,Shoulders,Standing Dumbbell Chest Fly
30,173,76,0,Shoulders,Standing Dumbbell Chest Fly
28,174,75,0,Shoulders,Standing Dumbbell Chest Fly
26,176,78,0,Shoulders,Standing Dumbbell Chest Fly
60,179,79,0,Quadriceps,Prone Straight Leg Raises
35,160,71,1,Quadriceps,Prone Straight Leg Raises
28,172,67,1,Lower Back,Child's Pose
16,156,70,1,Quadriceps,Hamstring Curl
17,158,72,1,Quadriceps,Lunges
39,181,90,0,Shoulders,Dumbbell Scaption
50,172,73,0,Shoulders,Overhead Dumbbell Front Raise
51,170,70,1,Neck,Neck Rotation
52,180,80,0,Quadriceps,Hamstring Curl
17,168,73,0,Quadriceps,Prone Straight Leg Raises
15,166,64,0,Quadriceps,Dumbbell front squat
20,157,65,1,Shoulders,Alternating Deltoid Raise
21,188,102,0,Shoulders,Alternating Dumbbell Front Raise
42,180,92,0,Quadriceps,Prone Straight Leg Raises
30,168,62,1,Lower Back,Child's Pose
36,179,78,0,Shoulders,Dumbbell External Shoulder Rotation
28,171,64,1,Neck,Neck Rotation
39,166,81,1,Quadriceps,Dumbbell front squat
32,175,71,1,Lower Back,Knee To Chest Stretch
37,175,70,0,Shoulders,Cuban Press
26,168,63,1,Neck,CHIN TUCK - SUPIN
41,178,72,0,Quadriceps,Prone Straight Leg Raises
29,171,66,0,Lower Back,Knee To Chest Stretch
44,179,74,0,Shoulders,Arom Side lying Abduction
30,170,65,1,Neck,CHIN TUCK - SUPIN
35,177,71,0,Quadriceps,Prone Straight Leg Raises
28,169,67,1,Lower Back,Knee To Chest Stretch
43,180,73,0,Shoulders,Dumbbell External Shoulder Rotation
32,170,66,1,Neck,CHIN TUCK - SUPIN
37,175,70,0,Quadriceps,Prone Straight Leg Raises
26,168,63,1,Lower Back,Child's Pose
41,178,72,0,Shoulders,Standing Dumbbell Fly
44,160,66,1,Shoulders,Power Partials
44,167,64,1,Shoulders,Power Partials
43,160,68,1,Shoulders,Cuban Press
43,169,69,1,Shoulders,Cuban Press
43,160,64,1,Shoulders,Cuban Press
44,160,64,1,Shoulders,Cuban Press
41,160,68,1,Shoulders,Dumbbell Scaption
43,169,69,1,Shoulders,Dumbbell Scaption
43,167,64,1,Shoulders,Dumbbell Scaption
30,180,80,0,Shoulders,Alternating Dumbbell Front Raise
44,160,66,1,Shoulders,Power Partials
44,167,64,1,Shoulders,Power Partials
43,160,68,1,Shoulders,Cuban Press
43,169,69,1,Shoulders,Cuban Press
43,160,64,1,Shoulders,Cuban Press
44,160,64,1,Shoulders,Cuban Press
41,160,68,1,Shoulders,Dumbbell Scaption
43,169,69,1,Shoulders,Dumbbell Scaption
43,167,64,1,Shoulders,Dumbbell Scaption
30,180,80,0,Shoulders,Alternating Dumbbell Front Raise
29,176,78,0,Shoulders,Side Lateral Raise
32,173,75,0,Shoulders,Side Lateral Raise
26,174,75,0,Shoulders,Overhead Dumbbell Front Raise
26,176,78,0,Shoulders,Overhead Dumbbell Front Raise
28,173,75,0,Shoulders,Overhead Dumbbell Front Raise
32,174,75,0,Shoulders,Side Lateral Raise
29,176,75,0,Shoulders,Standing Dumbbell Chest Fly
30,173,76,0,Shoulders,Standing Dumbbell Chest Fly
28,174,75,0,Shoulders,Standing Dumbbell Chest Fly
26,176,78,0,Shoulders,Standing Dumbbell Chest Fly
32,173,75,0,Shoulders,Standing Dumbbell Chest Fly
29,174,75,0,Shoulders,Power Partials
30,176,78,0,Shoulders,Power Partials
28,173,75,0,Shoulders,Power Partials
26,174,75,0,Shoulders,Power Partials
26,176,78,0,Shoulders,Cuban Press
28,173,76,0,Shoulders,Cuban Press
32,174,75,0,Shoulders,Cuban Press
28,176,78,0,Shoulders,Cuban Press
29,176,78,0,Shoulders,Side Lateral Raise
32,173,75,0,Shoulders,Side Lateral Raise
26,174,75,0,Shoulders,Overhead Dumbbell Front Raise
26,176,78,0,Shoulders,Overhead Dumbbell Front Raise
28,173,75,0,Shoulders,Overhead Dumbbell Front Raise
32,174,75,0,Shoulders,Side Lateral Raise
29,176,75,0,Shoulders,Standing Dumbbell Chest Fly
30,173,76,0,Shoulders,Standing Dumbbell Chest Fly
28,174,75,0,Shoulders,Standing Dumbbell Chest Fly
26,176,78,0,Shoulders,Standing Dumbbell Chest Fly
32,173,75,0,Shoulders,Standing Dumbbell Chest Fly
29,174,75,0,Shoulders,Power Partials
30,176,78,0,Shoulders,Power Partials
28,173,75,0,Shoulders,Power Partials
26,174,75,0,Shoulders,Power Partials
26,176,78,0,Shoulders,Cuban Press
28,173,76,0,Shoulders,Cuban Press
32,174,75,0,Shoulders,Cuban Press
28,176,78,0,Shoulders,Cuban Press
65,175,78,0,Lower Back,Knee To Chest Stretch
50,158,69,1,Shoulders,Alternating Deltoid Raise
51,170,70,1,Neck,CHIN TUCK - SUPIN
52,180,80,0,Quadriceps,Prone Straight Leg Raises
53,175,78,1,Lower Back,Child's Pose
54,185,85,0,Shoulders,Dumbbell Scaption
55,172,73,1,Neck,Neck Rotation
56,178,77,0,Quadriceps,Hamstring Curl
57,176,76,1,Lower Back,Child's Pose
58,183,82,0,Shoulders,Dumbbell Front Raise To Lateral Raise
59,162,74,1,Neck,CHIN TUCK - SUPIN
60,179,79,0,Quadriceps,Hamstring Curl
61,171,72,1,Lower Back,Knee To Chest Stretch
62,177,76,0,Shoulders,Standing Dumbbell Shoulder Press
63,173,75,1,Neck,CHIN TUCK - SUPIN
64,180,80,0,Quadriceps,Lunges
65,175,78,1,Lower Back,Child's Pose
50,175,75,0,Shoulders,Standing Dumbbell Fly
51,170,70,1,Neck,Neck Rotation
52,180,80,0,Quadriceps,Lunges
53,175,78,1,Lower Back,Knee To Chest Stretch
54,185,85,0,Shoulders,Side Lateral Raise
55,172,73,1,Neck,Child's Pose
56,178,77,0,Quadriceps,Hamstring Curl
57,161,76,1,Lower Back,Knee To Chest Stretch
58,183,82,0,Shoulders,Standing Dumbbell Chest Fly
59,166,74,1,Neck,CHIN TUCK - SUPIN
60,179,79,0,Quadriceps,Dumbbell front squat
61,171,72,1,Lower Back,Child's Pose
24,177,76,0,Shoulders,Prone Horizontal Abduction
63,173,75,1,Neck,CHIN TUCK - SUPIN
64,180,80,0,Quadriceps,Hamstring Curl
65,175,78,1,Lower Back,Knee To Chest Stretch
50,172,73,0,Shoulders,Overhead Dumbbell Front Raise
51,170,70,1,Neck,CHIN TUCK - SUPIN
52,180,80,0,Quadriceps,Prone Straight Leg Raises
53,175,78,1,Lower Back,Child's Pose
54,185,85,0,Shoulders,Prone Horizontal Abduction
55,172,73,1,Neck,Neck Rotation
56,178,77,0,Quadriceps,Lunges
57,176,76,1,Lower Back,Child's Pose
58,183,82,0,Shoulders,Overhead Dumbbell Front Raise
59,174,74,1,Neck,Neck Rotation
18,159,68,1,Neck,CHIN TUCK - SUPIN
17,161,49,1,Neck,Neck Rotation
19,184,100,0,Neck,Neck Rotation
16,155,63,1,Neck,CHIN TUCK - SUPIN
23,158,78,1,Neck,Neck Rotation
22,162,54,1,Neck,CHIN TUCK - SUPIN
19,169,67,1,Neck,Neck Rotation
17,153,60,1,Quadriceps,Hamstring Curl
21,177,92,0,Quadriceps,Lunges
53,175,78,1,Lower Back,Knee To Chest Stretch
54,185,85,0,Shoulders,Dumbbell Front Raise
55,163,73,1,Neck,Neck Rotation
56,178,77,0,Quadriceps,Dumbbell front squat
57,166,76,1,Lower Back,Knee To Chest Stretch
58,183,82,0,Shoulders,Bent-Over Dumbbell Rear Delt Row
59,174,74,1,Neck,CHIN TUCK - SUPIN
60,179,79,0,Quadriceps,Dumbbell front squat
61,171,72,1,Lower Back,Child's Pose
62,177,76,0,Shoulders,Alternating Dumbbell Front Raise
63,173,75,1,Neck,CHIN TUCK - SUPIN
64,180,80,0,Quadriceps,Lunges
65,175,78,1,Lower Back,Child's Pose
41,173,83,0,Lower Back,Knee To Chest Stretch
21,158,72,1,Lower Back,Child's Pose
25,165,55,1,Neck,Neck Rotation
35,175,70,0,Quadriceps,Hamstring Curl
28,172,65,1,Lower Back,Knee To Chest Stretch
40,185,90,0,Shoulders,Prone Horizontal Abduction
32,168,60,1,Neck,Neck Rotation
45,178,85,0,Quadriceps,Hamstring Curl
27,170,63,1,Lower Back,Knee To Chest Stretch
33,165,75,1,Shoulders,Prone Horizontal Abduction
29,169,58,1,Neck,CHIN TUCK - SUPIN
38,182,88,0,Quadriceps,Dumbbell front squat
31,174,68,1,Lower Back,Child's Pose
34,177,72,0,Shoulders,Standing Dumbbell Fly
26,163,57,1,Neck,Neck Rotation
43,180,73,0,Shoulders,Standing Dumbbell Fly
32,170,66,1,Neck,Neck Rotation
37,175,70,0,Quadriceps,Dumbbell front squat
26,178,83,0,Lower Back,Knee To Chest Stretch
41,178,72,0,Shoulders,Cuban Press
29,171,66,1,Neck,CHIN TUCK - SUPIN
44,179,74,0,Quadriceps,Dumbbell front squat
30,170,65,1,Lower Back,Child's Pose
35,166,71,1,Shoulders,Dumbbell Scaption
28,172,67,1,Neck,Neck Rotation
43,180,73,0,Quadriceps,Hamstring Curl
32,170,66,1,Lower Back,Child's Pose
37,175,70,0,Shoulders,Cuban Press
26,168,63,1,Neck,Neck Rotation
41,178,72,0,Quadriceps,Dumbbell front squat
29,171,66,1,Lower Back,Child's Pose
44,179,74,0,Shoulders,Alternating Deltoid Raise
30,170,65,1,Neck,CHIN TUCK - SUPIN
35,177,71,0,Quadriceps,Dumbbell front squat
28,172,67,1,Lower Back,Knee To Chest Stretch
43,180,73,0,Shoulders,Alternating Deltoid Raise
32,170,66,1,Neck,CHIN TUCK - SUPIN
37,175,70,0,Quadriceps,Prone Straight Leg Raises
26,168,63,1,Lower Back,Knee To Chest Stretch
41,178,72,0,Shoulders,Dumbbell External Shoulder Rotation
29,171,66,1,Neck,Neck Rotation
44,179,74,0,Quadriceps,Dumbbell front squat
30,170,65,1,Lower Back,Child's Pose
35,177,71,0,Shoulders,Overhead Dumbbell Front Raise
28,172,67,1,Neck,Neck Rotation
43,180,73,0,Quadriceps,Lunges
32,170,66,1,Lower Back,Knee To Chest Stretch
61,171,72,1,Lower Back,Knee To Chest Stretch
62,177,76,0,Shoulders,Overhead Dumbbell Front Raise
63,173,75,1,Neck,Neck Rotation
64,180,80,0,Quadriceps,Prone Straight Leg Raises
65,175,78,0,Lower Back,Child's Pose
35,162,71,1,Quadriceps,Dumbbell front squat
28,172,67,1,Lower Back,Child's Pose
43,158,73,1,Shoulders,Dumbbell Front Raise
32,170,66,1,Neck,CHIN TUCK - SUPIN
37,165,70,1,Quadriceps,Dumbbell front squat
26,168,63,1,Lower Back,Knee To Chest Stretch
41,178,72,0,Shoulders,Dumbbell Scaption
29,171,66,1,Neck,CHIN TUCK - SUPIN
44,179,74,0,Quadriceps,Prone Straight Leg Raises
30,170,65,1,Lower Back,Child's Pose
35,177,71,0,Shoulders,Alternating Deltoid Raise
28,172,67,1,Neck,Neck Rotation
43,180,73,0,Quadriceps,Hamstring Curl
32,170,66,1,Lower Back,Knee To Chest Stretch
37,175,70,0,Shoulders,Standing Dumbbell Shoulder Press
26,168,63,1,Neck,CHIN TUCK - SUPIN
41,178,72,0,Quadriceps,Dumbbell front squat
29,171,66,1,Lower Back,Child's Pose
44,179,74,0,Shoulders,Dumbbell External Shoulder Rotation
30,170,65,1,Neck,Neck Rotation
35,177,71,0,Quadriceps,Dumbbell front squat
28,172,67,1,Lower Back,Child's Pose
43,180,73,0,Shoulders,Dumbbell Front Raise To Lateral Raise
32,170,66,1,Neck,CHIN TUCK - SUPIN
37,175,70,0,Quadriceps,Hamstring Curl
26,168,63,1,Lower Back,Knee To Chest Stretch
41,178,72,0,Shoulders,Standing Dumbbell Shoulder Press
29,171,66,1,Neck,CHIN TUCK - SUPIN
44,179,74,0,Quadriceps,Lunges
30,170,65,1,Lower Back,Child's Pose
35,177,71,0,Shoulders,Standing Dumbbell Fly
28,172,67,1,Neck,Neck Rotation
30,173,75,0,Shoulders,Side Lateral Raise
30,174,78,0,Shoulders,Side Lateral Raise
29,176,78,0,Shoulders,Side Lateral Raise
32,173,75,0,Shoulders,Side Lateral Raise
26,174,75,0,Shoulders,Overhead Dumbbell Front Raise
26,176,78,0,Shoulders,Overhead Dumbbell Front Raise
28,173,75,0,Shoulders,Overhead Dumbbell Front Raise
32,174,75,0,Shoulders,Side Lateral Raise
29,176,75,0,Shoulders,Standing Dumbbell Chest Fly
30,173,76,0,Shoulders,Standing Dumbbell Chest Fly
28,174,75,0,Shoulders,Standing Dumbbell Chest Fly
26,176,78,0,Shoulders,Standing Dumbbell Chest Fly
32,173,75,0,Shoulders,Standing Dumbbell Chest Fly
29,174,75,0,Shoulders,Power Partials
30,176,78,0,Shoulders,Power Partials
28,173,75,0,Shoulders,Power Partials
26,174,75,0,Shoulders,Power Partials
26,176,78,0,Shoulders,Cuban Press
28,173,76,0,Shoulders,Cuban Press
32,174,75,0,Shoulders,Cuban Press
28,176,78,0,Shoulders,Cuban Press
65,165,78,1,Lower Back,Knee To Chest Stretch
50,172,73,0,Shoulders,Alternating Deltoid Raise
51,170,70,1,Neck,Neck Rotation
52,180,80,0,Quadriceps,Dumbbell front squat
53,175,78,1,Lower Back,Child's Pose
54,185,85,0,Shoulders,Dumbbell Front Raise
55,166,73,1,Neck,CHIN TUCK - SUPIN
56,178,77,0,Quadriceps,Prone Straight Leg Raises
57,176,76,1,Lower Back,Knee To Chest Stretch
58,183,82,0,Shoulders,Alternating Dumbbell Front Raise
59,174,74,1,Neck,CHIN TUCK - SUPIN
50,164,80,1,Quadriceps,Hamstring Curl
52,165,81,1,Quadriceps,Lunges
54,166,65,1,Quadriceps,Prone Straight Leg Raises
56,167,79,1,Quadriceps,Dumbbell front squat
58,168,63,1,Quadriceps,Hamstring Curl
60,169,62,1,Quadriceps,Lunges
62,170,64,1,Quadriceps,Prone Straight Leg Raises
64,156,66,1,Quadriceps,Dumbbell front squat
50,155,67,1,Quadriceps,Hamstring Curl
52,156,69,1,Quadriceps,Lunges
54,157,79,1,Quadriceps,Prone Straight Leg Raises
56,157,75,1,Quadriceps,Dumbbell front squat
58,158,81,1,Quadriceps,Hamstring Curl
60,159,80,1,Quadriceps,Lunges
62,157,85,1,Quadriceps,Prone Straight Leg Raises
64,158,84,1,Quadriceps,Dumbbell front squat
50,156,83,1,Quadriceps,Hamstring Curl
52,162,81,1,Quadriceps,Lunges
54,162,80,1,Quadriceps,Prone Straight Leg Raises
56,163,85,1,Quadriceps,Dumbbell front squat
58,164,82,1,Quadriceps,Hamstring Curl
60,165,76,1,Quadriceps,Lunges
62,163,77,1,Quadriceps,Prone Straight Leg Raises
64,166,66,1,Quadriceps,Dumbbell front squat
50,166,64,1,Quadriceps,Hamstring Curl
52,165,60,1,Quadriceps,Lunges
54,164,81,1,Quadriceps,Prone Straight Leg Raises
56,168,80,1,Quadriceps,Dumbbell front squat
58,167,78,1,Quadriceps,Hamstring Curl
60,164,79,1,Quadriceps,Lunges
62,165,79,1,Quadriceps,Prone Straight Leg Raises
64,165,64,1,Quadriceps,Dumbbell front squat
50,165,63,1,Quadriceps,Hamstring Curl
52,169,62,1,Quadriceps,Lunges
54,169,61,1,Quadriceps,Prone Straight Leg Raises
56,169,66,1,Quadriceps,Dumbbell front squat
58,164,65,1,Quadriceps,Hamstring Curl
60,164,66,1,Quadriceps,Lunges
62,164,64,1,Quadriceps,Prone Straight Leg Raises
64,164,68,1,Quadriceps,Dumbbell front squat
50,164,69,1,Quadriceps,Hamstring Curl
52,164,63,1,Quadriceps,Lunges
54,164,63,1,Quadriceps,Prone Straight Leg Raises
56,164,62,1,Quadriceps,Dumbbell front squat
58,164,63,1,Quadriceps,Hamstring Curl
60,164,62,1,Quadriceps,Lunges
62,165,64,1,Quadriceps,Prone Straight Leg Raises
64,162,66,1,Quadriceps,Dumbbell front squat
50,163,61,1,Quadriceps,Hamstring Curl
52,159,62,1,Quadriceps,Lunges
54,159,63,1,Quadriceps,Prone Straight Leg Raises
56,159,63,1,Quadriceps,Dumbbell front squat
58,158,62,1,Quadriceps,Hamstring Curl
60,159,61,1,Quadriceps,Lunges
62,157,61,1,Quadriceps,Prone Straight Leg Raises
64,154,62,1,Quadriceps,Dumbbell front squat
50,156,63,1,Quadriceps,Hamstring Curl
52,158,68,1,Quadriceps,Lunges
54,158,69,1,Quadriceps,Prone Straight Leg Raises
56,162,67,1,Quadriceps,Dumbbell front squat
58,162,67,1,Quadriceps,Hamstring Curl
60,163,68,1,Quadriceps,Lunges
62,164,67,1,Quadriceps,Prone Straight Leg Raises
64,170,69,1,Quadriceps,Dumbbell front squat
50,156,76,1,Quadriceps,Hamstring Curl
52,155,78,1,Quadriceps,Lunges
54,156,79,1,Quadriceps,Prone Straight Leg Raises
56,157,75,1,Quadriceps,Dumbbell front squat
58,157,78,1,Quadriceps,Hamstring Curl
60,158,78,1,Quadriceps,Lunges
62,159,73,1,Quadriceps,Prone Straight Leg Raises
64,157,74,1,Quadriceps,Dumbbell front squat
50,158,74,1,Quadriceps,Hamstring Curl
52,156,74,1,Quadriceps,Lunges
54,162,75,1,Quadriceps,Prone Straight Leg Raises
56,162,76,1,Quadriceps,Dumbbell front squat
58,163,77,1,Quadriceps,Hamstring Curl
60,164,74,1,Quadriceps,Lunges
62,165,79,1,Quadriceps,Prone Straight Leg Raises
64,163,72,1,Quadriceps,Dumbbell front squat
50,166,71,1,Quadriceps,Hamstring Curl
52,166,71,1,Quadriceps,Lunges
54,165,71,1,Quadriceps,Prone Straight Leg Raises
56,164,71,1,Quadriceps,Dumbbell front squat
58,168,72,1,Quadriceps,Hamstring Curl
60,167,73,1,Quadriceps,Lunges
62,164,72,1,Quadriceps,Prone Straight Leg Raises
64,165,73,1,Quadriceps,Dumbbell front squat
50,165,71,1,Quadriceps,Hamstring Curl
52,165,72,1,Quadriceps,Lunges
54,169,76,1,Quadriceps,Prone Straight Leg Raises
56,169,74,1,Quadriceps,Dumbbell front squat
58,169,77,1,Quadriceps,Hamstring Curl
60,164,81,1,Quadriceps,Lunges
62,164,80,1,Quadriceps,Prone Straight Leg Raises
64,164,82,1,Quadriceps,Dumbbell front squat
50,164,82,1,Quadriceps,Hamstring Curl
52,164,82,1,Quadriceps,Lunges
54,164,81,1,Quadriceps,Prone Straight Leg Raises
56,164,82,1,Quadriceps,Dumbbell front squat
58,164,82,1,Quadriceps,Hamstring Curl
60,164,81,1,Quadriceps,Lunges
62,164,82,1,Quadriceps,Prone Straight Leg Raises
64,165,70,1,Quadriceps,Dumbbell front squat
50,162,77,1,Quadriceps,Hamstring Curl
52,163,76,1,Quadriceps,Lunges
54,159,77,1,Quadriceps,Prone Straight Leg Raises
56,159,65,1,Quadriceps,Dumbbell front squat
58,159,80,1,Quadriceps,Hamstring Curl
60,158,84,1,Quadriceps,Lunges
62,159,83,1,Quadriceps,Prone Straight Leg Raises
64,157,63,1,Quadriceps,Dumbbell front squat
50,154,68,1,Quadriceps,Hamstring Curl
52,156,67,1,Quadriceps,Lunges
54,158,69,1,Quadriceps,Prone Straight Leg Raises
56,158,68,1,Quadriceps,Dumbbell front squat
58,162,70,1,Quadriceps,Hamstring Curl
60,162,70,1,Quadriceps,Lunges
62,163,70,1,Quadriceps,Prone Straight Leg Raises
64,164,70,1,Quadriceps,Dumbbell front squat
50,170,80,1,Quadriceps,Hamstring Curl
52,156,85,1,Quadriceps,Lunges
54,155,78,1,Quadriceps,Prone Straight Leg Raises
56,156,78,1,Quadriceps,Dumbbell front squat
58,157,76,1,Quadriceps,Hamstring Curl
60,157,76,1,Quadriceps,Lunges
62,158,73,1,Quadriceps,Prone Straight Leg Raises
64,159,71,1,Quadriceps,Dumbbell front squat
50,157,71,1,Quadriceps,Hamstring Curl
52,158,72,1,Quadriceps,Lunges
54,156,72,1,Quadriceps,Prone Straight Leg Raises
56,162,73,1,Quadriceps,Dumbbell front squat
58,162,72,1,Quadriceps,Hamstring Curl
60,163,73,1,Quadriceps,Lunges
62,164,71,1,Quadriceps,Prone Straight Leg Raises
64,165,73,1,Quadriceps,Dumbbell front squat
62,163,71,1,Quadriceps,Hamstring Curl
61,166,72,1,Quadriceps,Lunges
60,166,73,1,Quadriceps,Prone Straight Leg Raises
58,165,77,1,Quadriceps,Dumbbell front squat
57,164,77,1,Quadriceps,Hamstring Curl
59,168,79,1,Quadriceps,Lunges
53,167,79,1,Quadriceps,Prone Straight Leg Raises
50,164,79,1,Quadriceps,Dumbbell front squat
50,165,79,1,Quadriceps,Hamstring Curl
52,165,79,1,Quadriceps,Lunges
54,165,78,1,Quadriceps,Prone Straight Leg Raises
56,169,76,1,Quadriceps,Dumbbell front squat
58,169,78,1,Quadriceps,Hamstring Curl
60,169,75,1,Quadriceps,Lunges
62,164,75,1,Quadriceps,Prone Straight Leg Raises
64,164,75,1,Quadriceps,Dumbbell front squat
50,164,75,1,Quadriceps,Hamstring Curl
52,164,75,1,Quadriceps,Lunges
54,164,75,1,Quadriceps,Prone Straight Leg Raises
56,164,75,1,Quadriceps,Dumbbell front squat
58,164,76,1,Quadriceps,Hamstring Curl
60,164,76,1,Quadriceps,Lunges
62,164,76,1,Quadriceps,Prone Straight Leg Raises
64,164,74,1,Quadriceps,Dumbbell front squat
50,165,74,1,Quadriceps,Hamstring Curl
52,162,74,1,Quadriceps,Lunges
54,163,74,1,Quadriceps,Prone Straight Leg Raises
56,159,73,1,Quadriceps,Dumbbell front squat
58,159,72,1,Quadriceps,Hamstring Curl
60,159,71,1,Quadriceps,Lunges
62,158,79,1,Quadriceps,Prone Straight Leg Raises
64,159,72,1,Quadriceps,Dumbbell front squat
52,157,71,1,Quadriceps,Hamstring Curl
54,154,71,1,Quadriceps,Lunges
58,156,71,1,Quadriceps,Prone Straight Leg Raises
56,158,71,1,Quadriceps,Dumbbell front squat
58,158,72,1,Quadriceps,Hamstring Curl
50,162,73,1,Quadriceps,Lunges
52,162,72,1,Quadriceps,Prone Straight Leg Raises
54,163,73,1,Quadriceps,Dumbbell front squat
58,164,71,1,Quadriceps,Hamstring Curl
56,161,72,1,Quadriceps,Lunges
52,161,76,1,Quadriceps,Prone Straight Leg Raises
54,161,74,1,Quadriceps,Dumbbell front squat
56,161,77,1,Quadriceps,Hamstring Curl
58,161,81,1,Quadriceps,Lunges
60,162,80,1,Quadriceps,Prone Straight Leg Raises
62,161,82,1,Quadriceps,Dumbbell front squat
64,161,82,1,Quadriceps,Hamstring Curl
50,161,82,1,Quadriceps,Lunges
52,160,81,1,Quadriceps,Prone Straight Leg Raises
54,160,82,1,Quadriceps,Dumbbell front squat
56,160,82,1,Quadriceps,Hamstring Curl
58,155,81,1,Quadriceps,Lunges
60,156,82,1,Quadriceps,Prone Straight Leg Raises
62,157,70,1,Quadriceps,Dumbbell front squat
64,158,77,1,Quadriceps,Hamstring Curl
50,159,76,1,Quadriceps,Lunges
60,156,77,1,Quadriceps,Prone Straight Leg Raises
62,160,65,1,Quadriceps,Dumbbell front squat
61,161,73,1,Quadriceps,Hamstring Curl
63,162,74,1,Quadriceps,Lunges
65,163,74,1,Quadriceps,Prone Straight Leg Raises
60,164,74,1,Quadriceps,Dumbbell front squat
62,165,75,1,Quadriceps,Hamstring Curl
60,166,76,1,Quadriceps,Lunges
62,167,77,1,Quadriceps,Prone Straight Leg Raises
64,168,74,1,Quadriceps,Dumbbell front squat
64,169,70,1,Quadriceps,Hamstring Curl
52,170,80,1,Quadriceps,Lunges
54,171,85,1,Quadriceps,Prone Straight Leg Raises
56,170,78,1,Quadriceps,Dumbbell front squat
58,172,78,1,Quadriceps,Hamstring Curl
60,173,76,1,Quadriceps,Lunges
62,174,76,1,Quadriceps,Prone Straight Leg Raises
64,175,73,1,Quadriceps,Dumbbell front squat
50,176,71,1,Quadriceps,Hamstring Curl
52,162,71,1,Quadriceps,Lunges
54,163,72,1,Quadriceps,Prone Straight Leg Raises
56,164,72,1,Quadriceps,Dumbbell front squat
58,165,73,1,Quadriceps,Hamstring Curl
